passportArea,weight,currentTeamId,birthDate,height,role,wyId,foot,shortName
"{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",74,692.0,1989-05-31,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",26652,right,D. Wass
"{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",78,3779.0,1988-07-19,185,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",26676,right,A. Oukidja
"{'name': 'Korea Republic', 'id': '410', 'alpha3code': 'KOR', 'alpha2code': 'KR'}",69,3804.0,1994-06-30,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",256084,left,Kwon Chang-Hoon
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",82,3315.0,1984-01-20,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",20842,left,F. Peluso
"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",68,3787.0,1991-06-22,175,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",125076,left,A. Oyongo
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",72,3173.0,1986-06-20,175,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",20850,right,L. Cigarini
"{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",73,3163.0,1996-01-19,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",354547,left,J. Jankto
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",84,3799.0,1983-04-03,188,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",26869,right,L. Butelle
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",65,3185.0,1997-01-09,174,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",354552,left,S. Edera
"{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",75,3779.0,1992-02-08,179,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",26327,right,I. Saadi
"{'name': 'Kazakhstan', 'id': '398', 'alpha3code': 'KAZ', 'alpha2code': 'KZ'}",76,2443.0,1995-04-09,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",223516,right,R. Bauer
"{'name': 'Austria', 'id': '40', 'alpha3code': 'AUT', 'alpha2code': 'AT'}",77,2482.0,1995-08-07,187,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",135561,right,F. Grillitsch
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,3799.0,1991-09-04,188,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",26938,right,M. Michel
"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",74,3772.0,1992-08-16,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",26945,left,M. Poundj\u00e9
"{'name': 'Costa Rica', 'id': '188', 'alpha3code': 'CRI', 'alpha2code': 'CR'}",81,691.0,1989-06-03,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",125250,right,\u00d3. Duarte
"{'name': 'Turkey', 'id': '792', 'alpha3code': 'TUR', 'alpha2code': 'TR'}",80,2460.0,1996-03-15,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",223560,right,L. \u00d6ztunali
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",65,3785.0,1991-02-24,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",26956,right,N. Benezet
"{'name': 'Costa Rica', 'id': '188', 'alpha3code': 'CRI', 'alpha2code': 'CR'}",66,6434.0,1992-03-17,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",125268,right,Y. Tejeda
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",75,3804.0,1991-11-28,185,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",26969,,B. Allain
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,3789.0,1983-07-21,184,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",26970,right,J. Bouet
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",83,3766.0,1990-08-05,187,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",26971,left,M. Gorgelin
"{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",80,3158.0,1995-02-11,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",289122,right,R. Karsdorp
"{'name': 'Costa Rica', 'id': '188', 'alpha3code': 'CRI', 'alpha2code': 'CR'}",77,3166.0,1988-02-08,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",125286,right,G. Gonz\u00e1lez
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",81,3783.0,1989-03-20,188,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",27004,right,M. Dreyer
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",0,712.0,1995-07-07,0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",485794,,Sergio Arribas
"{'name': 'Colombia', 'id': '170', 'alpha3code': 'COL', 'alpha2code': 'CO'}",70,1659.0,1994-10-25,179,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",255738,right,J. Lerma
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",70,3219.0,1994-08-06,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",256478,right,D. Cataldi
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",80,3162.0,1995-09-06,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",256479,left,L. Crecco
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",80,3161.0,1995-03-08,181,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",256480,right,B. Keita
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",0,698.0,1999-05-05,0,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",551398,,David Alba
"{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",74,19830.0,1996-07-07,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",289359,right,Y. A\u00eft Bennasser
"{'name': 'Colombia', 'id': '170', 'alpha3code': 'COL', 'alpha2code': 'CO'}",75,1623.0,1994-09-23,195,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",256634,right,Y. Mina
"{'name': 'Venezuela', 'id': '862', 'alpha3code': 'VEN', 'alpha2code': 'VE'}",87,2481.0,1997-01-10,188,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",354997,right,S. C\u00f3rdova
"{'name': 'South Africa', 'id': '710', 'alpha3code': 'ZAF', 'alpha2code': 'ZA'}",63,3785.0,1994-11-09,173,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",256706,right,L. Phiri
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",84,3804.0,1988-11-19,187,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",27354,right,J\u00falio Tavares
"{'name': 'Greece', 'id': '300', 'alpha3code': 'GRC', 'alpha2code': 'GR'}",78,3173.0,1993-10-22,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",92900,left,C. Lykogiannis
"{'name': 'Greece', 'id': '300', 'alpha3code': 'GRC', 'alpha2code': 'GR'}",82,3166.0,1985-06-10,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",92908,right,V. Torosidis
"{'name': 'Iran', 'id': '364', 'alpha3code': 'IRN', 'alpha2code': 'IR'}",86,9612.0,1993-04-26,186,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",60144,right,A. Abedzadeh
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",70,12509.0,1987-10-05,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",92922,right,K. Mirallas
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",76,2453.0,1991-02-02,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",27393,left,G. Bussmann
"{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",84,6421.0,1996-11-28,188,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",256776,right,A. Grgic
"{'name': 'Greece', 'id': '300', 'alpha3code': 'GRC', 'alpha2code': 'GR'}",83,3158.0,1991-06-14,189,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",92966,right,K. Manolas
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",70,698.0,1987-04-01,176,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",93000,left,Antunes
"{'name': 'Greece', 'id': '300', 'alpha3code': 'GRC', 'alpha2code': 'GR'}",83,712.0,1988-09-16,192,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",93003,left,D. Siovas
"{'name': 'Chile', 'id': '152', 'alpha3code': 'CHL', 'alpha2code': 'CL'}",83,696.0,1994-05-06,193,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",224080,right,G. Marip\u00e1n
"{'name': 'Uruguay', 'id': '858', 'alpha3code': 'URY', 'alpha2code': 'UY'}",73,9606.0,1984-06-08,173,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",70116,right,Maxi Pereira
"{'name': 'Greece', 'id': '300', 'alpha3code': 'GRC', 'alpha2code': 'GR'}",82,13885.0,1990-05-26,187,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",93028,right,Y. Lodygin
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",77,3795.0,1984-03-22,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",93044,left,S. Darbion
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",77,674.0,1991-03-06,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",70129,left,Rodrigo
"{'name': 'Guinea', 'id': '324', 'alpha3code': 'GIN', 'alpha2code': 'GN'}",64,2975.0,1995-02-10,172,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",289711,right,N. Ke\u00efta
"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",60,2460.0,1988-02-04,165,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",86517,right,P. De Blasis
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",71,3799.0,1996-08-20,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",256992,right,A. Fulgini
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",70,3157.0,1996-12-06,176,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",257028,right,D. Calabria
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",85,3185.0,1996-05-19,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",289827,right,K. Bonifazi
"{'name': 'Albania', 'id': '8', 'alpha3code': 'ALB', 'alpha2code': 'AL'}",79,12537.0,1986-02-12,186,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",93339,right,A. Lila
"{'name': 'Jamaica', 'id': '388', 'alpha3code': 'JAM', 'alpha2code': 'JM'}",75,2446.0,1997-08-09,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",388267,left,L. Bailey
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",78,687.0,1997-04-21,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",355599,left,Mikel Oyarzabal
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",81,3163.0,1997-11-29,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",388398,left,G. Pezzella
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",78,,1996-03-24,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",257337,right,M. Frey
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",70,2444.0,1995-02-08,176,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",224593,right,J. Kimmich
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",80,29.0,1994-04-15,184,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",224622,right,J. Huth
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",80,3172.0,1994-05-05,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",288663,right,M. Caldara
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",72,2447.0,1995-09-08,186,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",224677,right,J. Weigl
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",73,2462.0,1995-05-27,187,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",224680,right,M. Wolf
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",79,2443.0,1995-07-12,187,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",224709,right,M. Zetterer
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",77,2460.0,1995-03-25,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",224896,left,G. Holtmann
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",73,2481.0,1995-09-06,179,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",224965,right,R. Framberger
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",68,2445.0,1994-08-20,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",224971,right,E. Thommy
"{'name': 'Colombia', 'id': '170', 'alpha3code': 'COL', 'alpha2code': 'CO'}",67,5654.0,1996-09-20,173,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",257752,right,M. Moreno
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",66,684.0,1998-02-10,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",388832,right,Julio Gracia
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",75,696.0,1995-10-18,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",225022,left,Rub\u00e9n Duarte
"{'name': 'Russia', 'id': '643', 'alpha3code': 'RUS', 'alpha2code': 'RU'}",69,19830.0,1996-05-30,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",257800,right,A. Golovin
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",72,3219.0,1999-07-08,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",454457,left,E. Brignola
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",70,695.0,1987-07-23,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",225089,right,Jos\u00e9 Luis Morales
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",69,3767.0,1996-04-09,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",356237,left,G. Lo Celso
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",82,13888.0,1991-11-25,193,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",127524,right,N. Maksimovi\u0107
"{'name': 'England', 'id': '0', 'alpha3code': 'XEN', 'alpha2code': ''}",76,11.0,1992-01-05,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",61395,right,T. Sainsbury
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",75,698.0,1995-09-19,188,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",520163,right,Barri
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",76,9607.0,1997-05-14,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",258154,right,R\u00faben Dias
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",83,2975.0,1996-06-03,189,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",258252,right,L. Klostermann
"{'name': 'Ghana', 'id': '288', 'alpha3code': 'GHA', 'alpha2code': 'GH'}",77,2446.0,1997-02-23,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",258253,right,B. Henrichs
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",75,2450.0,1996-05-19,181,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",258254,left,L. Waldschmidt
"{'name': 'Turkey', 'id': '792', 'alpha3code': 'TUR', 'alpha2code': 'TR'}",67,4502.0,1990-12-16,170,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",61651,left,A. Behich
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",80,701.0,1996-05-17,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",258263,right,V. Jovanovi\u0107
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",79,2462.0,1997-12-23,181,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",258264,right,L. Jovi\u0107
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",71,2447.0,1993-12-22,170,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",28907,left,Rapha\u00ebl Guerreiro
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",58,679.0,1995-11-12,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",28922,left,T. Lemar
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",74,3161.0,1994-05-27,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",135903,right,Jo\u00e3o Cancelo
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",69,15444.0,1990-03-19,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",70379,right,J. Urretavizcaya
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",70,680.0,1995-11-06,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",135927,right,Andr\u00e9 Silva
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",74,2482.0,1998-05-29,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",356906,right,F. Passlack
"{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",72,1613.0,1992-07-15,179,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",94764,right,Y. Muto
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",74,3193.0,1990-09-15,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",127534,right,D. Lazovi\u0107
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",63,2463.0,1998-05-19,177,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",356928,left,T. Handwerker
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",73,17090.0,1991-04-02,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",127560,left,M. Rodi\u0107
"{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",62,698.0,1992-05-25,175,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",94828,right,G. Shibasaki
"{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",71,2443.0,1990-05-18,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",94831,right,Y. \u014csako
"{'name': 'Paraguay', 'id': '600', 'alpha3code': 'PRY', 'alpha2code': 'PY'}",70,684.0,1996-04-04,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",225946,right,A. Sanabria
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",65,701.0,1991-07-18,170,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",225948,right,Rub\u00e9n Pe\u00f1a
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",79,2463.0,1992-03-19,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",127685,right,M. Joji\u0107
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",75,687.0,1993-08-16,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",225996,right,Diego Llorente
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",75,696.0,1993-10-29,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",226005,right,Burgui
"{'name': 'Slovakia', 'id': '703', 'alpha3code': 'SVK', 'alpha2code': 'SK'}",84,4488.0,1987-02-26,186,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",21285,right,J. Kucka
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",82,2450.0,1992-11-01,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",127796,left,F. Kosti\u0107
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",67,3204.0,1993-11-29,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",226200,right,M. Lazzari
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",72,712.0,1992-02-12,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",127928,right,D. Bra\u0161anac
"{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",82,4622.0,1987-04-24,189,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",29625,right,K. Bouta\u00efb
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",91,714.0,1984-09-23,194,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",29642,right,G. Pe\u00f1alba
"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",78,3164.0,1994-05-14,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",37739,right,D. Praet
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",75,3166.0,1994-06-14,178,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",259292,right,F. Di Francesco
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",74,3315.0,1999-09-22,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",423151,right,D. Frattesi
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",0,,1995-04-22,0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",488750,,Mozo
"{'name': 'United States', 'id': '840', 'alpha3code': 'USA', 'alpha2code': 'US'}",73,695.0,1996-11-02,179,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",259524,right,S. Moore
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",76,3315.0,1995-11-15,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",292310,right,L. Mazzitelli
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",82,14072.0,1993-02-13,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",128523,right,U. Spaji\u0107
"{'name': 'Iran', 'id': '364', 'alpha3code': 'IRN', 'alpha2code': 'IR'}",79,13898.0,1993-09-29,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",333803,left,M. Mohammadi
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",65,679.0,1995-05-11,173,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",227059,right,Gelson Martins
"{'name': 'Ghana', 'id': '288', 'alpha3code': 'GHA', 'alpha2code': 'GH'}",80,2444.0,1994-07-10,188,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",223546,left,O. Wriedt
"{'name': 'Venezuela', 'id': '862', 'alpha3code': 'VEN', 'alpha2code': 'VE'}",83,683.0,1997-05-31,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",259946,right,A. Pe\u00f1aranda
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",78,714.0,1996-06-23,184,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",489417,left,Erik Exp\u00f3sito
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",69,696.0,1996-05-10,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",489488,right,Mart\u00edn
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",70,696.0,1994-09-07,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",250899,right,Carlos Vigaray
"{'name': 'Uruguay', 'id': '858', 'alpha3code': 'URY', 'alpha2code': 'UY'}",85,3315.0,1995-12-28,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",292991,right,M. Lemos
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",83,3162.0,1994-10-14,191,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",260250,right,Wallace
"{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",75,2462.0,1998-05-21,188,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",391387,right,A. Barkok
